Country,Year,Max_Partners,GDP_per_unit_CO2,PPP_Conv_Rate,PPP_Share_GDP,Imports_PC,Exports_PC,Govt_Revenue,gdp_per_cap,agri_perc_gdp,agg.empl.agri.perc,rural.pop.perc,pop.tot,mobilesub_per100peeps,intl_tourist_arrival,total_life_exp,life_expectancy_fe,life_exp_male,trade_perGDP,ISO_A3,cam,mean_light,mean_light_diff
Ireland,2004,215,4.295411,0.979,0.254,1.895,6.57,2.279,50546.4910496272,1.57279386820591,6.375,39.798,4070262.0,95.1177019957468,6953000.0,78.5390243902439,81.1,76.1,146.696891060678,IRL,F162004,6.219100037188546,-0.7118631461509857
Ireland,2005,215,4.350948000000001,0.979,0.256,12.758,5.523,2.449,52276.244332451104,1.03170860027579,5.906000137329099,39.523,4159914.0,103.109636935755,7333000.0,78.94390243902441,81.3,76.7,148.279869735847,IRL,F162005,6.85309780587579,0.6339977686872444
Ireland,2006,213,4.467289,0.983,0.255,9.315,6.126,3.531,53466.066222233094,0.918220894100347,5.705999851226809,39.262,4273591.0,110.861568142564,8001000.0,79.2414634146342,81.7,76.9,149.958964447509,IRL,F162006,6.0106954258088505,-0.8424023800669396
Ireland,2007,222,4.791039,0.97,0.255,9.335,8.915,0.91,54708.0705789754,1.0399492323734698,5.44299983978271,39.06,4398942.0,114.93945971469101,8332000.0,79.64146341463409,82.1,77.3,153.293677102479,IRL,F162007,6.239404983265154,0.2287095574563036
Ireland,2008,219,4.6175489999999995,0.947,0.237,-2.812,-3.853,-6.294,51202.3593236575,0.845314796901547,5.28900003433228,38.859,4489544.0,114.317783667643,8026000.0,80.0951219512195,82.4,77.9,159.625155922192,IRL,F162008,7.651454072145779,1.4120490888806252
Ireland,2009,216,4.887149,0.897,0.226,-1.7069999999999999,4.635,-12.359000000000002,48110.551499518,0.5540521800432281,5.59100008010864,38.658,4535375.0,104.67054066946501,7189000.0,80.19024390243901,82.7,77.8,172.998737646637,IRL,F162009,7.152993677947192,-0.49846039419858723
Ireland,2010,221,4.996128,0.858,0.21899999999999997,0.46299999999999997,5.903,-29.71,48715.1768553933,0.949862680531406,5.752999782562259,38.458,4560155.0,103.231063423066,7134000.0,80.74390243902441,83.1,78.5,189.421701644393,IRL,F182010,6.632599479360357,-0.5203941985868354
Ireland,2011,221,5.599335,0.827,0.218,2.718,3.221,-10.213,48669.785700893,1.21242187002379,5.72599983215332,38.258,4580084.0,106.866473321782,7630000.0,80.7463414634146,83.0,78.6,188.75576290590098,IRL,F182011,11.018772777984381,4.3861732986240245
Ireland,2012,224,5.528994,0.829,0.21100000000000002,-0.938,-0.943,-4.809,48573.3772496171,0.9807212054985001,5.78599977493286,38.058,4599533.0,108.799057679379,7550000.0,80.84634146341459,83.1,78.7,191.537017476589,IRL,F182012,7.116891037560431,-3.90188174042395
Ireland,2013,227,5.81655,0.825,0.207,0.9690000000000001,2.892,-2.595,48971.3696835874,1.08821297261717,5.77699995040894,37.859,4623816.0,105.749636761276,8260000.0,80.94878048780491,83.1,78.9,188.52159074151902,IRL,F182013,8.078066195611752,0.9611751580513213
Israel,1994,144,2.811468,3.02,0.23199999999999998,13.196,13.239,3.2439999999999998,24117.224360430097,1.75240040331197,3.2960000038147004,9.232999999999999,5399000.0,2.61331873,2215000.0,77.40243902439029,79.4,75.5,63.136221551773005,ISR,F121994,13.373876132223671,0.27584478090845366
Israel,1995,144,2.795403,3.205,0.24600000000000002,9.368,9.692,3.2439999999999998,25032.7303416285,1.75240040331197,2.94400000572205,9.134,5545000.0,8.450483527000001,2215000.0,77.4512195121951,79.5,75.5,62.71453527806371,ISR,F121995,15.714963735418964,2.3410876031952927
Israel,1996,149,2.799218,3.48,0.249,7.185,6.098,3.2439999999999998,25613.5569838695,1.6162076689337,2.55800008773804,9.057,5692000.0,19.31294083,2100000.0,78.10487804878049,80.0,76.3,61.2649059337691,ISR,F121996,16.597513285871855,0.8825495504528913
Israel,1997,161,2.7834689999999997,3.707,0.249,4.191,9.073,3.2439999999999998,25963.250366316097,1.52068923612685,2.41400003433228,8.991,5836000.0,30.04448175,2010000.0,78.0,80.1,76.0,60.4761055419067,ISR,F141997,19.485377185066344,2.887863899194489
Israel,1998,157,2.89711,3.918,0.252,2.124,6.221,3.2439999999999998,26370.2003260281,1.6948649726755198,2.31399989128113,8.926,5971000.0,37.67147143,1942000.0,78.14878048780491,80.3,76.1,59.7778157904656,ISR,F141998,15.712490390721616,-3.7728867943447284
Israel,1999,159,2.91946,4.104,0.252,15.55,14.450999999999999,3.2439999999999998,26507.853163159198,1.4688086491511598,2.3499999046325697,8.861,6125000.0,49.44256088,2312000.0,78.65853658536591,80.4,77.0,67.82766259255371,ISR,F141999,15.968648684782245,0.2561582940606293
Israel,2000,162,2.9381009999999996,4.104,0.262,11.96,23.4,3.2439999999999998,27741.2750877262,1.2845170325576798,2.17600011825562,8.797,6289000.0,73.99994954548892,2417000.0,78.95365853658541,80.9,77.1,71.23209230305109,ISR,F152000,17.68996289982954,1.7213142150472933
Israel,2001,169,2.8752720000000003,4.088,0.256,-5.441,-11.672,0.6629999999999999,27127.2217339532,1.48622921281554,2.0090000629425,8.732999999999999,6439000.0,90.75919913884192,1196000.0,79.4073170731707,81.2,77.7,64.9934079042244,ISR,F152001,19.41662488719543,1.7266619873658904
Israel,2002,172,2.718747,4.206,0.249,-1.246,-2.081,-0.722,26582.3779821991,1.5272137357905302,1.9969999790191697,8.67,6570000.0,102.11846926878201,861900.0,79.4512195121951,81.5,77.5,68.6853367852725,ISR,F152002,19.394832714997158,-0.02179217219827123
Israel,2003,179,2.670188,4.112,0.242,-0.7859999999999999,8.1,-0.848,26360.0897842174,1.4359324206726298,1.8730000257492099,8.607000000000001,6689700.0,105.415303389062,1063000.0,79.64878048780491,81.8,77.6,70.01919026526011,ISR,F152003,20.18072128079147,0.7858885657943127
Israel,2004,183,2.7930330000000003,4.007,0.24100000000000002,11.849,17.521,1.163,26982.3062484689,1.36976226542776,2.0550000667572,8.544,6809000.0,112.90454456911999,1505600.0,80.14634146341459,82.4,78.0,78.161940199698,ISR,F162004,17.054480430495673,-3.1262408502957975
Israel,2005,184,3.02641,3.931,0.24,3.488,4.6739999999999995,2.131,27547.8254191261,1.6078791665871999,2.02099990844727,8.482000000000001,6930100.0,118.79967758530199,1903000.0,80.1512195121951,82.2,78.2,81.6599375859045,ISR,F162005,17.90821885758214,0.8537384270864656
Israel,2006,188,3.0355659999999998,3.873,0.24,3.415,4.975,3.222,28571.133255654702,1.5429310919115902,1.7840000391006499,8.42,7053700.0,125.792869751792,1825000.0,80.5536585365854,82.5,78.7,81.42291380467441,ISR,F162006,16.437815435007856,-1.4704034225742824
Israel,2007,191,3.106347,3.807,0.242,11.093,10.367,3.7739999999999996,29688.671356767798,1.4784692237838102,1.6319999694824199,8.358999999999991,7180100.0,130.010467142418,2067000.0,80.5048780487805,82.4,78.7,81.8436524835712,ISR,F162007,18.472408837193758,2.0345934021859016
Israel,2008,195,3.199423,3.82,0.242,2.4730000000000003,5.745,1.2209999999999999,30039.8370606234,1.5310442965061202,1.5110000371933001,8.298,7308800.0,127.933482565324,2572000.0,80.9512195121951,83.0,79.0,77.57704140804891,ISR,F162008,19.524783582338983,1.0523747451452259
Israel,2009,202,3.263864,3.939,0.247,-13.839,-11.793,-1.916,29601.425050917598,1.81750733836016,1.41199994087219,8.236999999999991,7485600.0,125.479239736558,2321000.0,81.4048780487805,83.3,79.6,63.8830222004675,ISR,F162009,18.738961863698652,-0.7858217186403316
Israel,2010,200,3.2150540000000003,3.952,0.247,15.247,15.294,-0.006,30693.5930786871,1.5434275253295202,1.30099999904633,8.17400000000001,7623600.0,124.019151573427,2803000.0,81.60243902439029,83.6,79.7,67.57130053318261,ISR,F182010,18.881580266720146,0.1426184030214941
Israel,2011,204,3.418157,3.945,0.25,11.117,9.482999999999999,0.632,31572.903434204,1.56697099170697,1.20000004768372,8.107999999999999,7765800.0,122.878016855658,2820000.0,81.6560975609756,83.5,79.9,70.8500704476627,ISR,F182011,23.15752531835957,4.275945051639425
Israel,2012,204,3.203109,4.014,0.247,2.103,-2.064,-1.214,31695.006428629902,1.2728532894276101,1.1080000400543202,8.04000000000001,7910500.0,121.143245551646,2886000.0,81.7048780487805,83.6,79.9,71.96493597139029,ISR,F182012,21.54520538788061,-1.6123199304789608
Israel,2013,201,3.796625,4.03,0.25,1.319,4.757,-0.92,32399.4651798838,1.26326686059347,1.2430000305175801,7.9689999999999905,8059500.0,122.82088280806299,2962000.0,82.05609756097559,83.9,80.3,65.5536949967553,ISR,F182013,21.93646178013971,0.39125639225909836
Italy,1994,212,4.67974,0.697,3.588,8.051,9.627,1.489,31942.3546712121,2.99160114419715,6.8979997634887695,33.138000000000005,56843400.0,3.915156873,31052000.0,77.92195121951221,81.2,74.8,40.4550287116882,ITA,F121994,11.756863180194852,-0.01682457807718052
Italy,1995,212,4.54344,0.723,3.554,9.554,12.583,3.073,32863.956232295,2.97770832119057,6.57999992370605,33.078,56844303.0,6.861461512999999,31052000.0,78.17073170731709,81.5,75.0,45.684554166423794,ITA,F121995,13.655270947510331,1.8984077673154793
Italy,1996,210,4.635889,0.742,3.469,-0.299,1.4469999999999998,3.7310000000000003,33270.919925982795,2.97458763384875,6.13299989700317,33.018,56860281.0,11.25378898,34080000.0,78.5219512195122,81.8,75.4,42.878698334892995,ITA,F121996,13.934079138528011,0.2788081910176796
Italy,1997,210,4.684221,0.748,3.3930000000000002,9.952,5.046,5.654,33861.928319162005,2.86191157417083,5.88100004196167,32.958,56890372.0,20.62768568,34692000.0,78.8243902439024,82.0,75.8,44.58850597693629,ITA,F141997,15.892678157983982,1.9585990194559706
Italy,1998,209,4.638043,0.759,3.358,8.851,2.73,4.487,34465.1191017075,2.76885727705195,5.76999998092651,32.898,56906744.0,36.10857138,34933000.0,78.9756097560976,82.1,76.0,45.0927382309319,ITA,F141998,11.09544185189682,-4.797236306087161
Italy,1999,212,4.643872,0.76,3.2960000000000003,4.32,-0.9590000000000001,4.324,35019.5369777998,2.72223236277597,5.42000007629395,32.838,56916317.0,53.47394236,36516000.0,79.42439024390241,82.6,76.4,44.6207908015108,ITA,F141999,12.288852277818018,1.193410425921197
Italy,2000,215,4.7851669999999995,0.758,3.262,10.257,11.925,3.424,36329.248936880496,2.56361411951499,5.230000019073491,32.778,56942108.0,74.5182166047669,41181000.0,79.7780487804878,82.8,76.9,50.4055898251238,ITA,F152000,14.706378979011669,2.417526701193651
Italy,2001,216,4.872936,0.764,3.241,2.125,2.675,2.404,37017.3699581292,2.48963145584114,5.20800018310547,32.718,56974100.0,90.1026242622283,39563000.0,80.12682926829271,83.2,77.2,50.03480463092521,ITA,F152001,15.880894463819935,1.174515484808266
Italy,2002,225,4.804976,0.777,3.157,0.732,-2.7939999999999996,2.229,37056.14917483,2.37138225861722,4.92799997329712,32.618,57059007.0,94.78421193721809,39799000.0,80.2292682926829,83.2,77.4,48.05792429881411,ITA,F152002,15.99501773101609,0.11412326719615429
Italy,2003,224,4.616897,0.788,3.0380000000000003,1.463,-1.3,1.4240000000000002,36942.9393820643,2.357959442263,4.71500015258789,32.499,57313203.0,98.6196583218836,39604000.0,79.9829268292683,82.8,77.3,46.1488447781921,ITA,F152003,16.33355453491147,0.33853680389538177
Italy,2004,223,4.589568,0.786,2.9330000000000003,4.669,6.162000000000001,0.9670000000000001,37227.1479400919,2.3470325734222297,4.13700008392334,32.38,57685327.0,108.285947517744,37071000.0,80.78048780487809,83.7,78.0,47.4303303888471,ITA,F162004,13.793440989420006,-2.540113545491465
Italy,2005,225,4.618567,0.777,2.825,3.032,3.377,0.22699999999999998,37347.6359290146,2.0335954834490098,4.19899988174438,32.262,57969484.0,122.68104513681001,36513000.0,80.78292682926829,83.6,78.1,49.301010762131796,ITA,F162005,14.598232341205877,0.8047913517858714
Italy,2006,227,4.787262,0.768,2.736,7.7989999999999995,8.227,0.7190000000000001,37902.307092642404,1.9458399466009502,4.27299976348877,32.144,58143979.0,137.36659099586902,41058000.0,81.28292682926829,84.1,78.6,53.168179184623696,ITA,F162006,13.745529564951621,-0.8527027762542563
Italy,2007,223,4.942803,0.766,2.633,5.372999999999999,6.176,3.075,38272.204096463196,1.89628717350167,3.9670000076293905,32.025999999999996,58438310.0,152.858331301628,43654000.0,81.4341463414634,84.2,78.8,55.061455631697996,ITA,F162007,14.99688503518989,1.2513554702382699
Italy,2008,222,5.034662,0.771,2.532,-3.6510000000000002,-3.092,2.075,37653.7480014558,1.8746236336167699,3.69899988174438,31.908,58826731.0,153.322753603405,42734000.0,81.48536585365859,84.2,78.9,54.4928757988188,ITA,F162008,16.749469325551505,1.7525842903616144
Italy,2009,222,5.318423999999999,0.78,2.403,-12.884,-18.051,-1.03,35503.1510279269,1.8027385410319299,3.6909999847412096,31.791,59095365.0,152.325410652539,43239000.0,81.6365853658537,84.3,79.1,45.4187617874817,ITA,F162009,16.391788467094,-0.3576808584575062
Italy,2010,224,5.293954,0.773,2.3209999999999997,12.392999999999999,11.785,-0.084,36000.5201179254,1.7755145383227802,3.76900005340576,31.673000000000002,59277417.0,157.885758856489,43626000.0,82.0365853658537,84.7,79.5,52.006188374281905,ITA,F182010,16.21222791159194,-0.17956055550206074
Italy,2011,226,5.433782,0.768,2.242,0.526,5.186,0.787,36192.8663751007,1.8834262781668503,3.68099999427795,31.555999999999997,59379449.0,161.17201246751998,46119000.0,82.1878048780488,84.8,79.7,55.1455224600271,ITA,F182011,21.122517762416944,4.910289850825006
Italy,2012,223,5.531617,0.764,2.112,-8.055,2.324,2.085,35019.4718880864,1.9707531347602,3.69300007820129,31.316,59539717.0,162.307085177823,46360000.0,82.2390243902439,84.8,79.8,55.654720844601606,ITA,F182012,18.34726205478821,-2.775255707628734
Italy,2013,231,5.904637999999999,0.76,2.008,-2.362,0.701,1.7309999999999999,33978.551774946,2.14458980749233,3.6010000705719,31.021,60233948.0,160.990876534463,47704000.0,82.69024390243901,85.2,80.3,54.8675793967737,ITA,F182013,19.982453202259187,1.6351911474709766
Jamaica,1994,125,2.516318,12.21,0.040999999999999995,43.308,42.503,10.162,4898.6983882043605,8.5065104238843,23.945999145507802,49.625,2509043.0,1.0404763890000002,1147000.0,74.053,75.132,72.998,111.40668392432501,JAM,F121994,7.290013276294439,0.5651275999409942
Jamaica,1995,126,2.495283,14.727,0.040999999999999995,23.570999999999998,21.978,9.006,4965.001602446,8.59708931074463,23.195999145507802,49.385,2533711.0,1.781497574,1147000.0,74.133,75.304,72.99600000000001,107.651807499957,JAM,F121995,7.673034370851158,0.3830210945567192
Jamaica,1996,126,2.391304,17.147,0.04,5.785,8.701,4.428999999999999,4911.04127972092,8.00341035786896,22.6599998474121,49.145,2558637.0,2.135511993,1162000.0,74.167,75.421,72.955,97.72424196051858,JAM,F121996,8.762133057973152,1.0890986871219939
Jamaica,1997,124,2.314693,18.57,0.037000000000000005,4.505,-1.906,1.511,4807.5350054971,7.63385216493667,21.2450008392334,48.905,2583916.0,2.554069095,1192000.0,74.172,75.49,72.903,88.9848318252583,JAM,F141997,10.511432364655555,1.7492993066824027
Jamaica,1998,122,2.140718,20.074,0.036000000000000004,16.395,8.548,4.729,4650.38434438527,7.171235350528691,20.996999740600604,48.665,2608873.0,3.013715118,1225000.0,74.164,75.51899999999999,72.861,84.4749853660967,JAM,F141998,7.450582681811476,-3.0608496828440783
Jamaica,1999,117,2.1016209999999997,21.171,0.035,0.685,6.359,8.135,4656.6206220760405,6.679597212535519,20.597000122070302,48.426,2632675.0,5.484459723,1248000.0,74.152,75.518,72.837,84.23174689176959,JAM,F141999,7.518070511874908,0.06748783006343118
Jamaica,2000,110,2.109044,22.924,0.034,1.7730000000000001,7.007000000000001,10.062999999999999,4658.56313156003,6.23190015732816,20.854999542236303,48.18600000000001,2654701.0,13.822724291737599,1323000.0,74.142,75.498,72.835,89.51300605287159,JAM,F152000,7.59072134533117,0.07265083345626255
Jamaica,2001,113,2.13153,24.199,0.033,19.367,5.303,6.879,4685.9130038296,6.12073592592505,20.7719993591309,47.946999999999996,2674702.0,22.351125471174,1277000.0,74.139,75.472,72.848,84.82773459944251,JAM,F152001,10.716846142498893,3.126124797167723
Jamaica,2002,117,2.140525,26.327,0.033,13.424000000000001,4.364,6.063,4747.3024861999,5.5443040664747,20.128000259399396,47.748999999999995,2692845.0,46.2327389805206,1266000.0,74.14,75.45100000000001,72.86399999999999,81.846755427102,JAM,F152002,10.130771500221272,-0.5860746422776213
Jamaica,2003,112,2.152094,28.852,0.032,12.427999999999999,23.686,10.505,4891.21637817991,5.213862004370901,20.386999130249,47.563,2709437.0,58.180352597237,1350000.0,74.142,75.442,72.87100000000001,88.15063084240879,JAM,F152003,10.488420120961793,0.3576486207405214
Jamaica,2004,111,2.185684,31.708,0.031,0.013999999999999999,4.885,10.237,4927.631055048971,4.9821652552512505,18.4869995117188,47.375,2725015.0,67.4327297280933,1415000.0,74.146,75.45100000000001,72.866,89.31810407268159,JAM,F162004,6.6222894232187635,-3.8661306977430296
Jamaica,2005,128,2.1998580000000003,34.277,0.03,3.0860000000000003,2.695,9.852,4944.478729155229,5.18624085360629,18.104999542236303,47.18899999999999,2740003.0,72.31612520132279,1479000.0,74.148,75.473,72.846,90.48789334490971,JAM,F162005,9.52492993066824,2.902640507449476
Jamaica,2006,112,1.981668,36.214,0.028999999999999998,11.637,15.456,7.082999999999999,5061.21889926376,5.155826074539481,18.2770004272461,47.001999999999995,2754407.0,82.58220371934871,1679000.0,74.143,75.501,72.809,100.745598824993,JAM,F162006,7.931848355214633,-1.5930815754536063
Jamaica,2007,116,2.008676,39.254,0.027999999999999997,18.482,9.155,7.872000000000001,5108.0639564391495,4.61760640988582,18.409999847412102,46.816,2768227.0,96.96932368624391,1701000.0,74.12899999999999,75.52600000000001,72.759,101.244422062437,JAM,F162007,8.782490042779171,0.8506416875645382
Jamaica,2008,117,2.4548,43.724,0.027000000000000003,-4.006,-6.044,4.938,5041.741154053429,4.89912215623133,18.1669998168945,46.629,2781876.0,97.89519734165,1767000.0,74.10300000000001,75.54,72.7,113.577403844226,JAM,F162008,9.177091016374096,0.3946009735949243
Jamaica,2009,117,3.030009,47.977,0.026000000000000002,7.638,10.546,6.188,4799.01435544021,5.47226787895059,18.027999877929698,46.443000000000005,2795837.0,105.730806195068,1831000.0,74.071,75.544,72.639,86.88512433388371,JAM,F162009,8.668018881840979,-0.5090721345331168
Jamaica,2010,117,3.184863,52.066,0.025,-16.005,-13.185,4.62,4704.05445468166,5.26899732039303,17.813999176025398,46.257,2810460.0,113.21972203838499,1922000.0,74.038,75.543,72.582,80.920400318881,JAM,F182010,8.313836849092787,-0.3541820327481915
Jamaica,2011,122,3.115321,54.122,0.024,-0.265,-6.75,3.17,4759.25695989892,5.647286777969249,17.5900001525879,46.07,2825929.0,104.227494745976,1952000.0,74.012,75.542,72.539,83.8218202275808,JAM,F182011,11.327039386340168,3.0132025372473805
Jamaica,2012,119,3.2433,56.53,0.023,6.109,9.169,5.4,4703.08640587979,5.77144048591992,18.2350006103516,45.868,2842132.0,95.524697656548,1986000.0,74.001,75.551,72.514,82.0400783486515,JAM,F182012,9.634385602596254,-1.6926537837439142
Jamaica,2013,123,3.062896,60.41,0.023,10.837,11.57,7.636,4699.26632430998,5.97115509513707,18.246999740600604,45.65,2858709.0,99.5621804504966,2008400.0,74.01,75.57600000000001,72.51,83.2689914479299,JAM,F182013,10.02743767517333,0.39305207257707586
Japan,1994,211,3.4993879999999997,176.59,7.84,23.642,2.167,-2.718,39441.5867622434,1.9418480405361398,5.80700016021729,22.119,124961000.0,3.436145564,3345000.0,79.68707317073171,82.96,76.57,16.104472305870498,JPN,F121994,12.39300775379958,0.9243103994061848
Japan,1995,212,3.559684,172.041,7.77,11.42,4.186,-3.2230000000000003,40368.7122822973,1.69004785366732,5.70300006866455,21.984,125439000.0,9.268462106,3345000.0,79.5363414634147,82.84,76.39,16.6794818841082,JPN,F121995,12.439139404656647,0.04613165085706683
Japan,1996,209,3.626529,168.108,7.72,11.029000000000002,4.809,-3.785,41514.8977946717,1.69495683681595,5.51599979400635,21.855,125757000.0,21.24576848,3837000.0,80.200243902439,83.55,77.01,18.5245001539539,JPN,F121996,13.503141907995037,1.06400250333839
Japan,1997,210,3.700967,166.091,7.492999999999999,0.348,11.052,-2.396,41861.7534385831,1.55731850582944,5.36600017547607,21.728,126057000.0,30.14663692,4218000.0,80.4241463414634,83.82,77.19,20.040738192523502,JPN,F141997,14.184284638307627,0.6811427303125903
Japan,1998,209,3.792065,164.168,7.216,-6.707999999999999,-2.449,-8.902000000000001,41277.0667588089,1.63252076383717,5.300000190734861,21.601999999999997,126400000.0,37.21565997,4106000.0,80.5014634146342,84.01,77.16,19.2320217080914,JPN,F141998,11.31215319848781,-2.8721314398198174
Japan,1999,211,3.65786,159.712,6.957000000000001,3.6060000000000003,1.9469999999999998,-5.532,41097.959603972995,1.60053328016953,5.21299982070923,21.476999999999997,126631000.0,44.64568332,4438000.0,80.5707317073171,83.9,77.4,18.348959822712104,JPN,F141999,12.20955271019128,0.8973995117034708
Japan,2000,216,3.702636,154.059,6.822,9.267000000000001,12.741,-6.9079999999999995,42169.7332837779,1.5359992101855702,5.09100008010864,21.351,126843000.0,52.3699718298117,4757000.0,81.07609756097558,84.6,77.72,19.8196527094812,JPN,F152000,12.498104303340574,0.28855159314929324
Japan,2001,216,3.750516,149.087,6.689,1.0290000000000001,-6.707999999999999,-5.257999999999999,42239.1849263728,1.38260628483475,4.91400003433228,20.01,127149000.0,58.583443290103205,4772000.0,81.41707317073171,84.9,78.1,19.798128124970102,JPN,F152001,14.152341603810314,1.65423730046974
Japan,2002,215,3.6273470000000003,144.625,6.507000000000001,0.687,7.765,-6.626,42190.804872797795,1.39211087428307,4.72100019454956,18.352999999999998,127445000.0,63.4266727085886,5239000.0,81.5634146341463,85.2,78.1,20.6856113593736,JPN,F152002,14.012291100413705,-0.1400505033966084
Japan,2003,214,3.654091,139.693,6.348,3.397,9.516,-6.843999999999999,42744.0112849926,1.31480224997754,4.63800001144409,16.804000000000002,127718000.0,67.6683598632661,5212000.0,81.76,85.33,78.36,21.583129398155602,JPN,F152003,13.833715383523813,-0.17857571688989182
Japan,2004,213,3.76136,134.533,6.165,8.121,14.274000000000001,-4.861000000000001,43671.6799739036,1.2423281853266999,4.55900001525879,15.36,127761000.0,71.3502393583923,6138000.0,82.030243902439,85.59,78.64,23.922356455918198,JPN,F162004,11.23135686034792,-2.6023585231758926
Japan,2005,212,3.8214639999999997,129.116,5.981,6.1,7.169,-4.27,44393.6263842134,1.12536364829677,4.45900011062622,14.022,127773000.0,75.1865660766979,6728000.0,81.9251219512195,85.49,78.53,26.5154937832549,JPN,F162005,12.815346046508242,1.5839891861603217
Japan,2006,215,3.9505519999999996,124.216,5.757999999999999,4.707,10.315,-3.016,44995.4944919183,1.0942915432118598,4.38600015640259,12.882,127854000.0,77.73234293548059,7334000.0,82.3219512195122,85.81,79.0,30.331781619219697,JPN,F162006,12.00184657592065,-0.8134994705875922
Japan,2007,213,3.8749230000000003,120.084,5.5520000000000005,2.185,8.672,-2.7439999999999998,45687.2738147645,1.06090374019961,4.31400012969971,11.854000000000001,128001000.0,83.5361591859459,8347000.0,82.5070731707317,85.99,79.19,33.0938884857704,JPN,F162007,12.056370595961912,0.05452402004126178
Japan,2008,214,4.051157,116.637,5.336,0.6970000000000001,1.558,-3.793,45165.7879187717,1.05840864794359,4.24700021743774,10.897,128063000.0,85.8846731589191,8351000.0,82.5875609756098,86.05,79.29,34.399020425157104,JPN,F162008,13.367508632515019,1.311138036553107
Japan,2009,214,4.017888,115.047,5.067,-15.65,-23.427,-9.283999999999999,42724.7603699577,1.08261270150623,4.21099996566772,10.011000000000001,128047000.0,90.4633868960358,6790000.0,82.9314634146342,86.44,79.59,24.4908999164455,JPN,F162009,12.887571725375047,-0.4799369071399724
Japan,2010,215,3.975315,111.567,5.015,11.173,24.910999999999998,-8.571,44507.6763859172,1.10225982049905,4.06599998474121,9.187999999999999,128070000.0,95.91167589720409,8611000.0,82.8426829268293,86.3,79.55,28.6130077131406,JPN,F182010,12.713416874974985,-0.17415485040006118
Japan,2011,213,3.7816940000000003,107.454,4.812,5.803999999999999,-0.24600000000000002,-8.34,44538.7261906952,1.0754189233601,3.96499991416931,8.931000000000001,127833000.0,103.316882746877,6219000.0,82.5912195121951,85.9,79.44,30.393002970034104,JPN,F182011,15.8943485680395,3.1809316930645153
Japan,2012,212,3.7055839999999995,104.629,4.734,5.41,-0.08800000000000001,-7.4639999999999995,45276.8743354249,1.14179569465804,3.8659999370575,8.852,127629000.0,109.893595779236,8358000.0,83.0960975609756,86.41,79.94,30.6361236890786,JPN,F182012,13.60339369726343,-2.290954870776071
Japan,2013,213,3.754636,102.482,4.671,3.2739999999999996,0.7609999999999999,-6.981,46249.2095886537,1.10418708697322,3.74699997901917,8.774,127445000.0,115.25427330935601,10364000.0,83.3319512195122,86.61,80.21,34.1475222566436,JPN,F182013,14.186376817922156,0.5829831206587262
Jordan,1994,113,2.561832,0.197,0.061,-2.6289999999999996,7.066,2.667,2651.668532056,6.1312996717395105,4.6020002365112305,22.26,4410359.0,0.032786447,1075000.0,70.712,72.19,69.381,117.662495729899,JOR,F121994,1.4913718402614444,-0.030600876432868684
Jordan,1995,120,2.537384,0.195,0.063,-3.1,8.7,3.22,2706.19221391855,5.1057866279009,4.54500007629395,21.793000000000003,4588843.0,0.258017108,1075000.0,70.885,72.365,69.555,122.856814164845,JOR,F121995,1.8229473562592327,0.33157551599778823
Jordan,1996,117,2.533625,0.197,0.061,7.74,-2.6910000000000003,1.1420000000000001,2678.61718474721,4.473149457045559,4.50899982452393,21.78,4732854.0,0.509481171,1106000.0,71.053,72.53699999999999,69.723,129.25488337724101,JOR,F121996,1.9938682709844602,0.17092091472522752
Jordan,1997,113,2.493433,0.195,0.061,-2.331,6.7989999999999995,1.253,2701.19658447864,4.00043766784466,4.44600009918213,21.768,4848541.0,0.928877367,1132000.0,71.219,72.71,69.88600000000001,119.19154302870001,JOR,F141997,2.37878900415109,0.3849207331666298
Jordan,1998,113,2.475767,0.205,0.062,-5.459,2.818,-1.339,2728.3662085626397,3.57331205085294,4.3709998130798295,21.755,4943975.0,1.6672616669999998,1772000.0,71.38600000000001,72.887,70.048,107.661692941623,JOR,F141998,1.7688759046982414,-0.6099130994528486
Jordan,1999,125,2.558481,0.203,0.061,-1.1840000000000002,2.891,1.67,2772.1655981843296,2.7787449309794,4.275000095367431,21.741999999999997,5031762.0,2.353390323,1790000.0,71.556,73.071,70.209,103.143475470719,JOR,F141999,1.7916697614154968,0.022793856717255423
Jordan,2000,127,2.543157,0.197,0.061,20.811999999999998,7.859,0.804,2838.6650552225,2.79217651342905,4.18100023269653,21.73,5122493.0,7.59296303577184,1580000.0,71.73,73.26,70.37,108.805121401481,JOR,F152000,2.144248306140807,0.35257854472531025
Jordan,2001,122,2.700845,0.196,0.062,3.201,23.099,1.179,2933.90220183764,2.7066774318022997,4.05900001525879,21.717,5217336.0,16.591360035083,1672000.0,71.907,73.453,70.531,107.77584756071998,JOR,F152001,2.4240548637072616,0.27980655756645456
Jordan,2002,128,2.688754,0.193,0.064,3.017,15.01,-1.2329999999999999,3045.1480399163597,3.0370460688085497,3.9300000667572004,21.704,5317506.0,22.9355077361455,2384000.0,72.083,73.645,70.692,112.462006079027,JOR,F152002,2.394650623488731,-0.02940424021853083
Jordan,2003,131,2.835595,0.194,0.064,2.1590000000000003,7.443,0.83,3103.84278674733,3.4177971558601703,4.04400014877319,21.691999999999997,5434030.0,24.3891366076374,2353000.0,72.256,73.833,70.84899999999999,114.105285559933,JOR,F152003,2.522327581226841,0.12767695773811027
